,TOA5 idea concrete cr 1000,IDEA_Concrete_cell,CR1000,91194,CR1000.Std.32.03,CPU:Concrete_20190329.CR1,430,Hydro,,,,,
Rain_in_Tot,TIMESTAMP,CnoC_Level_Avg,CC_Level_Avg,CnoC_Stage_Avg,CC_Stage_Avg,CnoC_Flow_Avg,CC_Flow_Avg,CnoC_Sample_Pulses_Max,CC_Sample_Pulses_Max,CnoC_GoodSample_Max,CC_GoodSample_Max,,
In,TS,Ft,Ft,Ft,Ft,GPM,GPM,Pulses,Pulses,Samples,Samples,,
Tot,,Avg,Avg,Avg,Avg,Avg,Avg,Max,Max,Max,Max,,
0,12/17/2019 21:55,0.8226861,1.075876,-0.005613836,-0.02151957,0,0,0,0,0,0,,
0,12/17/2019 22:00,0.8225933,1.075975,-0.005706672,-0.02142007,0,0,0,0,0,0,,
0,12/17/2019 22:05,0.8227469,1.075763,-0.005553101,-0.02163227,0,0,0,0,0,0,,
0,12/17/2019 22:10,0.8227571,1.075727,-0.005542872,-0.02166829,0,0,0,0,0,0,,
0,12/17/2019 22:15,0.8228793,1.075869,-0.00542071,-0.02152621,0,0,0,0,0,0,,
0,12/17/2019 22:20,0.8226413,1.075865,-0.0056587,-0.02153031,0,0,0,0,0,0,,
0,12/17/2019 22:25,0.8228344,1.075788,-0.005465486,-0.02160715,0,0,0,0,0,0,,
0,12/17/2019 22:30,0.8226297,1.07573,-0.005670212,-0.02166501,0,0,0,0,0,0,,
0,12/17/2019 22:35,0.8225403,1.075642,-0.005759714,-0.0217531,0,0,0,0,0,0,,
0,12/17/2019 22:40,0.8228514,1.075786,-0.005448566,-0.0216095,0,0,0,0,0,0,,
0,12/17/2019 22:45,0.8228034,1.075668,-0.005496569,-0.02172727,0,0,0,0,0,0,,
0,12/17/2019 22:50,0.8228244,1.07561,-0.005475606,-0.02178544,0,0,0,0,0,0,,
0,12/17/2019 22:55,0.8226586,1.075712,-0.005641381,-0.02168336,0,0,0,0,0,0,,
0,12/17/2019 23:00,0.8228158,1.075855,-0.005484122,-0.02153997,0,0,0,0,0,0,,
0,12/17/2019 23:05,0.8227619,1.075792,-0.005538042,-0.02160308,0,0,0,0,0,0,,
0,12/17/2019 23:10,0.8225039,1.075881,-0.005796029,-0.02151369,0,0,0,0,0,0,,
0,12/17/2019 23:15,0.8226287,1.075774,-0.005671332,-0.02162137,0,0,0,0,0,0,,
0,12/17/2019 23:20,0.822619,1.075776,-0.005680982,-0.02161896,0,0,0,0,0,0,,
0,12/17/2019 23:25,0.8226327,1.075475,-0.005667238,-0.02192044,0,0,0,0,0,0,,
0,12/17/2019 23:30,0.8228553,1.075865,-0.005444676,-0.02153061,0,0,0,0,0,0,,
0,12/17/2019 23:35,0.8228074,1.07579,-0.005492614,-0.02160543,0,0,0,0,0,0,,
0,12/17/2019 23:40,0.8225766,1.07591,-0.005723337,-0.02148471,0,0,0,0,0,0,,
0,12/17/2019 23:45,0.8229126,1.075693,-0.005387391,-0.02170208,0,0,0,0,0,0,,
0,12/17/2019 23:50,0.8226725,1.075899,-0.005627463,-0.02149622,0,0,0,0,0,0,,
0,12/17/2019 23:55,0.8225629,1.075807,-0.005737056,-0.02158775,0,0,0,0,0,0,,
0,12/18/2019 0:00,0.8228741,1.075602,-0.005425894,-0.02179323,0,0,0,0,0,0,,
0,12/18/2019 0:05,0.8228043,1.075692,-0.005495699,-0.02170277,0,0,0,0,0,0,,
0,12/18/2019 0:10,0.8228672,1.075834,-0.005432824,-0.02156074,0,0,0,0,0,0,,
0,12/18/2019 0:15,0.8228002,1.075945,-0.005499786,-0.02144999,0,0,0,0,0,0,,
0,12/18/2019 0:20,0.8227032,1.075709,-0.005596789,-0.02168662,0,0,0,0,0,0,,
0,12/18/2019 0:25,0.8228462,1.075701,-0.005453837,-0.0216945,0,0,0,0,0,0,,
0,12/18/2019 0:30,0.8227627,1.075832,-0.005537265,-0.02156274,0,0,0,0,0,0,,
0,12/18/2019 0:35,0.8228999,1.075614,-0.005400042,-0.02178066,0,0,0,0,0,0,,
0,12/18/2019 0:40,0.8227126,1.075687,-0.005587359,-0.02170805,0,0,0,0,0,0,,
0,12/18/2019 0:45,0.8227847,1.075567,-0.005515262,-0.0218276,0,0,0,0,0,0,,
0,12/18/2019 0:50,0.8227364,1.075528,-0.005563549,-0.02186743,0,0,0,0,0,0,,
0,12/18/2019 0:55,0.8226824,1.075806,-0.005617577,-0.02158932,0,0,0,0,0,0,,
0,12/18/2019 1:00,0.8227742,1.075728,-0.005525754,-0.02166752,0,0,0,0,0,0,,
0,12/18/2019 1:05,0.8228248,1.075773,-0.005475151,-0.02162268,0,0,0,0,0,0,,
0,12/18/2019 1:10,0.8228824,1.075491,-0.005417663,-0.02190436,0,0,0,0,0,0,,
0,12/18/2019 1:15,0.8229973,1.075872,-0.00530262,-0.02152326,0,0,0,0,0,0,,
0,12/18/2019 1:20,0.8230547,1.075797,-0.005245213,-0.0215981,0,0,0,0,0,0,,
0,12/18/2019 1:25,0.822675,1.075877,-0.005624994,-0.02151779,0,0,0,0,0,0,,
0,12/18/2019 1:30,0.8228368,1.075711,-0.005463249,-0.02168423,0,0,0,0,0,0,,
0,12/18/2019 1:35,0.822703,1.075738,-0.005596966,-0.02165692,0,0,0,0,0,0,,
0,12/18/2019 1:40,0.8227677,1.075808,-0.005532293,-0.02158705,0,0,0,0,0,0,,
0,12/18/2019 1:45,0.8227847,1.075521,-0.005515277,-0.02187411,0,0,0,0,0,0,,
0,12/18/2019 1:50,0.8228161,1.075639,-0.00548386,-0.02175659,0,0,0,0,0,0,,
0,12/18/2019 1:55,0.8227618,1.075582,-0.005538126,-0.0218129,0,0,0,0,0,0,,
0,12/18/2019 2:00,0.8226336,1.075674,-0.005666409,-0.02172066,0,0,0,0,0,0,,
0,12/18/2019 2:05,0.8226359,1.075576,-0.005664015,-0.02181946,0,0,0,0,0,0,,
0,12/18/2019 2:10,0.8229086,1.075731,-0.005391339,-0.02166454,0,0,0,0,0,0,,
0,12/18/2019 2:15,0.8227307,1.075686,-0.005569305,-0.02170965,0,0,0,0,0,0,,
0,12/18/2019 2:20,0.8227881,1.075623,-0.005511904,-0.02177227,0,0,0,0,0,0,,
0,12/18/2019 2:25,0.8227422,1.075634,-0.005557732,-0.02176084,0,0,0,0,0,0,,
0,12/18/2019 2:30,0.8227243,1.075755,-0.005575605,-0.0216404,0,0,0,0,0,0,,
0,12/18/2019 2:35,0.8228513,1.075619,-0.005448667,-0.02177603,0,0,0,0,0,0,,
0,12/18/2019 2:40,0.8228194,1.075615,-0.005480575,-0.02178008,0,0,0,0,0,0,,
0,12/18/2019 2:45,0.8227482,1.075693,-0.005551779,-0.02170229,0,0,0,0,0,0,,
0,12/18/2019 2:50,0.8228336,1.075802,-0.005466427,-0.0215934,0,0,0,0,0,0,,
0,12/18/2019 2:55,0.8229511,1.075612,-0.005348889,-0.02178339,0,0,0,0,0,0,,
0,12/18/2019 3:00,0.8228295,1.075632,-0.005470443,-0.02176326,0,0,0,0,0,0,,
0,12/18/2019 3:05,0.8227978,1.075811,-0.005502186,-0.02158401,0,0,0,0,0,0,,
0,12/18/2019 3:10,0.8227642,1.075606,-0.005535752,-0.02178937,0,0,0,0,0,0,,
0,12/18/2019 3:15,0.8227568,1.075724,-0.005543133,-0.02167128,0,0,0,0,0,0,,
0,12/18/2019 3:20,0.8226855,1.075941,-0.005614475,-0.02145447,0,0,0,0,0,0,,
0,12/18/2019 3:25,0.8228117,1.075567,-0.005488298,-0.0218281,0,0,0,0,0,0,,
0,12/18/2019 3:30,0.8227728,1.075937,-0.00552717,-0.02145788,0,0,0,0,0,0,,
0,12/18/2019 3:35,0.8226125,1.075441,-0.005687437,-0.02195464,0,0,0,0,0,0,,
0,12/18/2019 3:40,0.8227414,1.075826,-0.005558515,-0.0215695,0,0,0,0,0,0,,
0,12/18/2019 3:45,0.8227383,1.075724,-0.005561684,-0.02167156,0,0,0,0,0,0,,
0,12/18/2019 3:50,0.8227014,1.075668,-0.005598591,-0.0217269,0,0,0,0,0,0,,
0,12/18/2019 3:55,0.8226389,1.075518,-0.005661066,-0.02187729,0,0,0,0,0,0,,
0,12/18/2019 4:00,0.8226804,1.075828,-0.005619593,-0.02156752,0,0,0,0,0,0,,
0,12/18/2019 4:05,0.8227687,1.075616,-0.005531237,-0.02177954,0,0,0,0,0,0,,
0,12/18/2019 4:10,0.822753,1.075848,-0.005546983,-0.02154767,0,0,0,0,0,0,,
0,12/18/2019 4:15,0.8228133,1.075811,-0.005486617,-0.02158394,0,0,0,0,0,0,,
0,12/18/2019 4:20,0.8225582,1.075667,-0.005741805,-0.02172784,0,0,0,0,0,0,,
0,12/18/2019 4:25,0.8226221,1.075591,-0.005677946,-0.02180393,0,0,0,0,0,0,,
0,12/18/2019 4:30,0.8227357,1.075601,-0.005564322,-0.02179376,0,0,0,0,0,0,,
0,12/18/2019 4:35,0.8227651,1.075543,-0.005534951,-0.02185194,0,0,0,0,0,0,,
0,12/18/2019 4:40,0.8226064,1.075719,-0.005693517,-0.02167655,0,0,0,0,0,0,,
0,12/18/2019 4:45,0.8228171,1.075505,-0.005482787,-0.02189058,0,0,0,0,0,0,,
0,12/18/2019 4:50,0.8228377,1.075856,-0.005462261,-0.02153915,0,0,0,0,0,0,,
0,12/18/2019 4:55,0.8227368,1.075678,-0.005563186,-0.02171731,0,0,0,0,0,0,,
0,12/18/2019 5:00,0.8224832,1.075608,-0.005816734,-0.02178667,0,0,0,0,0,0,,
0,12/18/2019 5:05,0.822684,1.075505,-0.00561592,-0.02188991,0,0,0,0,0,0,,
0,12/18/2019 5:10,0.8228126,1.075753,-0.005487348,-0.02164176,0,0,0,0,0,0,,
0,12/18/2019 5:15,0.8228702,1.075508,-0.005429757,-0.02188763,0,0,0,0,0,0,,
0,12/18/2019 5:20,0.8227996,1.075808,-0.005500318,-0.02158721,0,0,0,0,0,0,,
0,12/18/2019 5:25,0.8227316,1.075471,-0.005568411,-0.02192419,0,0,0,0,0,0,,
0,12/18/2019 5:30,0.8225944,1.075821,-0.005705587,-0.02157453,0,0,0,0,0,0,,
0,12/18/2019 5:35,0.8227828,1.075573,-0.005517123,-0.02182231,0,0,0,0,0,0,,
0,12/18/2019 5:40,0.8225197,1.075876,-0.005780303,-0.02151903,0,0,0,0,0,0,,
0,12/18/2019 5:45,0.8225658,1.075817,-0.005734169,-0.02157837,0,0,0,0,0,0,,
0,12/18/2019 5:50,0.822613,1.075601,-0.005686956,-0.02179418,0,0,0,0,0,0,,
0,12/18/2019 5:55,0.8227021,1.075723,-0.005597937,-0.02167213,0,0,0,0,0,0,,
0,12/18/2019 6:00,0.8227889,1.075702,-0.005511111,-0.02169329,0,0,0,0,0,0,,
0,12/18/2019 6:05,0.8225434,1.07576,-0.005756519,-0.0216349,0,0,0,0,0,0,,
0,12/18/2019 6:10,0.8226453,1.075675,-0.005654641,-0.02172035,0,0,0,0,0,0,,
0,12/18/2019 6:15,0.8225968,1.075864,-0.005703161,-0.02153152,0,0,0,0,0,0,,
0,12/18/2019 6:20,0.822798,1.075528,-0.005501934,-0.0218673,0,0,0,0,0,0,,
0,12/18/2019 6:25,0.8223673,1.075594,-0.005932753,-0.02180157,0,0,0,0,0,0,,
0,12/18/2019 6:30,0.8226633,1.07576,-0.005636668,-0.02163459,0,0,0,0,0,0,,
0,12/18/2019 6:35,0.822773,1.075721,-0.005526908,-0.02167375,0,0,0,0,0,0,,
0,12/18/2019 6:40,0.8227505,1.075587,-0.005549431,-0.02180817,0,0,0,0,0,0,,
0,12/18/2019 6:45,0.8226805,1.075692,-0.005619462,-0.02170343,0,0,0,0,0,0,,
0,12/18/2019 6:50,0.8226758,1.075534,-0.005624122,-0.02186155,0,0,0,0,0,0,,
0,12/18/2019 6:55,0.8225704,1.075631,-0.005729528,-0.02176367,0,0,0,0,0,0,,
0,12/18/2019 7:00,0.822603,1.075628,-0.005696932,-0.02176707,0,0,0,0,0,0,,
0,12/18/2019 7:05,0.8225647,1.075583,-0.005735288,-0.02181175,0,0,0,0,0,0,,
0,12/18/2019 7:10,0.8226953,1.075616,-0.005604653,-0.02177876,0,0,0,0,0,0,,
0,12/18/2019 7:15,0.8225352,1.075813,-0.00576481,-0.02158164,0,0,0,0,0,0,,
0,12/18/2019 7:20,0.8224811,1.075595,-0.00581886,-0.02179983,0,0,0,0,0,0,,
0,12/18/2019 7:25,0.8225573,1.075551,-0.005742651,-0.02184411,0,0,0,0,0,0,,
0,12/18/2019 7:30,0.8225531,1.075616,-0.005746865,-0.02177884,0,0,0,0,0,0,,
0,12/18/2019 7:35,0.8224118,1.07545,-0.005888178,-0.02194533,0,0,0,0,0,0,,
0,12/18/2019 7:40,0.8225153,1.07559,-0.005784653,-0.02180465,0,0,0,0,0,0,,
0,12/18/2019 7:45,0.8226936,1.075709,-0.005606377,-0.02168608,0,0,0,0,0,0,,
0,12/18/2019 7:50,0.8225812,1.075551,-0.005718802,-0.02184392,0,0,0,0,0,0,,
0,12/18/2019 7:55,0.8226692,1.075719,-0.00563076,-0.02167615,0,0,0,0,0,0,,
0,12/18/2019 8:00,0.8227476,1.075488,-0.005552294,-0.02190714,0,0,0,0,0,0,,
0,12/18/2019 8:05,0.8226398,1.075831,-0.005660142,-0.02156402,0,0,0,0,0,0,,
0,12/18/2019 8:10,0.8226905,1.075603,-0.005609457,-0.02179229,0,0,0,0,0,0,,
0,12/18/2019 8:15,0.8226954,1.075745,-0.005604537,-0.02165011,0,0,0,0,0,0,,
0,12/18/2019 8:20,0.8227501,1.075459,-0.005549906,-0.02193606,0,0,0,0,0,0,,
0,12/18/2019 8:25,0.8227035,1.075672,-0.005596397,-0.02172351,0,0,0,0,0,0,,
0,12/18/2019 8:30,0.8228279,1.075399,-0.005472062,-0.02199569,0,0,0,0,0,0,,
0,12/18/2019 8:35,0.8227446,1.075737,-0.005555334,-0.02165835,0,0,0,0,0,0,,
0,12/18/2019 8:40,0.8226611,1.075523,-0.005638874,-0.02187228,0,0,0,0,0,0,,
0,12/18/2019 8:45,0.8226456,1.075572,-0.005654323,-0.0218228,0,0,0,0,0,0,,
0,12/18/2019 8:50,0.8226666,1.075663,-0.00563334,-0.02173195,0,0,0,0,0,0,,
0,12/18/2019 8:55,0.8226486,1.075625,-0.005651319,-0.0217703,0,0,0,0,0,0,,
0,12/18/2019 9:00,0.8228685,1.075809,-0.005431525,-0.02158593,0,0,0,0,0,0,,
0,12/18/2019 9:05,0.8230368,1.075414,-0.005263181,-0.021981,0,0,0,0,0,0,,
0,12/18/2019 9:10,0.8228546,1.07551,-0.005445395,-0.0218852,0,0,0,0,0,0,,
0,12/18/2019 9:15,0.8229344,1.075651,-0.005365525,-0.02174409,0,0,0,0,0,0,,
0,12/18/2019 9:20,0.8227547,1.075699,-0.005545213,-0.02169633,0,0,0,0,0,0,,
0,12/18/2019 9:25,0.8228183,1.07566,-0.005481643,-0.02173498,0,0,0,0,0,0,,
0,12/18/2019 9:30,0.8229641,1.075502,-0.005335782,-0.02189348,0,0,0,0,0,0,,
0,12/18/2019 9:35,0.8228193,1.07554,-0.005480716,-0.02185483,0,0,0,0,0,0,,
0,12/18/2019 9:40,0.8228944,1.075861,-0.005405533,-0.02153429,0,0,0,0,0,0,,
0,12/18/2019 9:45,0.8228449,1.075538,-0.005455001,-0.02185687,0,0,0,0,0,0,,
0,12/18/2019 9:50,0.8228346,1.075599,-0.005465414,-0.02179581,0,0,0,0,0,0,,
0,12/18/2019 9:55,0.8229922,1.075572,-0.005307742,-0.0218235,0,0,0,0,0,0,,
0,12/18/2019 10:00,0.8230498,1.075648,-0.005250128,-0.02174716,0,0,0,0,0,0,,
0,12/18/2019 10:05,0.8227567,1.075513,-0.005543293,-0.02188232,0,0,0,0,0,0,,
0,12/18/2019 10:10,0.8229468,1.075412,-0.005353083,-0.02198281,0,0,0,0,0,0,,
0,12/18/2019 10:15,0.8227999,1.07549,-0.005500001,-0.02190518,0,0,0,0,0,0,,
0,12/18/2019 10:20,0.8229247,1.075486,-0.005375302,-0.02190901,0,0,0,0,0,0,,
0,12/18/2019 10:25,0.82288,1.075495,-0.005419971,-0.02190052,0,0,0,0,0,0,,
0,12/18/2019 10:30,0.8228799,1.075628,-0.005420069,-0.02176733,0,0,0,0,0,0,,
0,12/18/2019 10:35,0.8229654,1.075495,-0.005334622,-0.02190023,0,0,0,0,0,0,,
0,12/18/2019 10:40,0.8227926,1.075682,-0.005507358,-0.02171294,0,0,0,0,0,0,,
0,12/18/2019 10:45,0.8228273,1.075626,-0.005472686,-0.02176885,0,0,0,0,0,0,,
0,12/18/2019 10:50,0.8230318,1.075326,-0.005268141,-0.0220695,0,0,0,0,0,0,,
0,12/18/2019 10:55,0.8230127,1.075439,-0.005287246,-0.02195611,0,0,0,0,0,0,,
0,12/18/2019 11:00,0.8227642,1.075258,-0.005535815,-0.02213664,0,0,0,0,0,0,,
0,12/18/2019 11:05,0.8228586,1.075412,-0.005441417,-0.0219831,0,0,0,0,0,0,,
0,12/18/2019 11:10,0.8230318,1.075464,-0.00526818,-0.02193131,0,0,0,0,0,0,,
0,12/18/2019 11:15,0.822808,1.075544,-0.005491928,-0.02185123,0,0,0,0,0,0,,
0,12/18/2019 11:20,0.8228801,1.07536,-0.005419765,-0.02203543,0,0,0,0,0,0,,
0,12/18/2019 11:25,0.8228249,1.075578,-0.005475048,-0.02181735,0,0,0,0,0,0,,
0,12/18/2019 11:30,0.822933,1.075566,-0.005366941,-0.02182884,0,0,0,0,0,0,,
0,12/18/2019 11:35,0.8228147,1.075289,-0.005485262,-0.02210594,0,0,0,0,0,0,,
0,12/18/2019 11:40,0.8228296,1.075462,-0.005470312,-0.02193331,0,0,0,0,0,0,,
0,12/18/2019 11:45,0.8228698,1.075449,-0.005430178,-0.02194584,0,0,0,0,0,0,,
0,12/18/2019 11:50,0.8228474,1.075435,-0.005452512,-0.02195983,0,0,0,0,0,0,,
0,12/18/2019 11:55,0.8228093,1.075409,-0.005490615,-0.02198634,0,0,0,0,0,0,,
0,12/18/2019 12:00,0.8229082,1.075581,-0.005391824,-0.02181385,0,0,0,0,0,0,,
0,12/18/2019 12:05,0.822951,1.075614,-0.005349012,-0.02178111,0,0,0,0,0,0,,
0,12/18/2019 12:10,0.8228782,1.075437,-0.005421794,-0.02195842,0,0,0,0,0,0,,
0,12/18/2019 12:15,0.8229187,1.075607,-0.005381316,-0.02178766,0,0,0,0,0,0,,
0,12/18/2019 12:20,0.8229539,1.07532,-0.005346064,-0.02207541,0,0,0,0,0,0,,
0,12/18/2019 12:25,0.8228951,1.075424,-0.00540489,-0.02197159,0,0,0,0,0,0,,
0,12/18/2019 12:30,0.8229253,1.075606,-0.005374662,-0.02178916,0,0,0,0,0,0,,
0,12/18/2019 12:35,0.8227667,1.075465,-0.00553323,-0.02192996,0,0,0,0,0,0,,
0,12/18/2019 12:40,0.8228543,1.075465,-0.005445679,-0.02192989,0,0,0,0,0,0,,
0,12/18/2019 12:45,0.8228976,1.075544,-0.005402422,-0.02185062,0,0,0,0,0,0,,
0,12/18/2019 12:50,0.8228793,1.075664,-0.005420687,-0.02173068,0,0,0,0,0,0,,
0,12/18/2019 12:55,0.8228463,1.075598,-0.005453688,-0.0217969,0,0,0,0,0,0,,
0,12/18/2019 13:00,0.8227562,1.075714,-0.005543776,-0.02168071,0,0,0,0,0,0,,
0,12/18/2019 13:05,0.8229017,1.075694,-0.00539822,-0.02170121,0,0,0,0,0,0,,
0,12/18/2019 13:10,0.8228843,1.075549,-0.00541564,-0.02184631,0,0,0,0,0,0,,
0,12/18/2019 13:15,0.822934,1.075378,-0.005366002,-0.02201709,0,0,0,0,0,0,,
0,12/18/2019 13:20,0.8228699,1.075598,-0.005430118,-0.02179739,0,0,0,0,0,0,,
0,12/18/2019 13:25,0.8230777,1.075539,-0.005222277,-0.02185584,0,0,0,0,0,0,,
0,12/18/2019 13:30,0.8227898,1.07548,-0.005510123,-0.02191526,0,0,0,0,0,0,,
0,12/18/2019 13:35,0.8228981,1.075588,-0.00540179,-0.02180735,0,0,0,0,0,0,,
0,12/18/2019 13:40,0.8229405,1.075469,-0.005359471,-0.02192633,0,0,0,0,0,0,,
0,12/18/2019 13:45,0.8227282,1.075612,-0.005571747,-0.02178326,0,0,0,0,0,0,,
0,12/18/2019 13:50,0.8228477,1.07539,-0.005452271,-0.02200503,0,0,0,0,0,0,,
0,12/18/2019 13:55,0.8228215,1.075617,-0.005478451,-0.0217781,0,0,0,0,0,0,,
0,12/18/2019 14:00,0.8230165,1.075654,-0.005283403,-0.02174143,0,0,0,0,0,0,,
0,12/18/2019 14:05,0.822951,1.075366,-0.005348971,-0.02202924,0,0,0,0,0,0,,
0,12/18/2019 14:10,0.8229244,1.075492,-0.005375612,-0.02190336,0,0,0,0,0,0,,
0,12/18/2019 14:15,0.8227721,1.075478,-0.005527856,-0.02191668,0,0,0,0,0,0,,
0,12/18/2019 14:20,0.822934,1.075722,-0.00536595,-0.0216734,0,0,0,0,0,0,,
0,12/18/2019 14:25,0.8229088,1.07542,-0.005391179,-0.02197479,0,0,0,0,0,0,,
0,12/18/2019 14:30,0.8228114,1.07552,-0.005488576,-0.02187486,0,0,0,0,0,0,,
0,12/18/2019 14:35,0.8229298,1.07543,-0.005370128,-0.0219654,0,0,0,0,0,0,,
0,12/18/2019 14:40,0.8229115,1.075703,-0.005388441,-0.02169247,0,0,0,0,0,0,,
0,12/18/2019 14:45,0.8230798,1.075584,-0.005220197,-0.02181077,0,0,0,0,0,0,,
0,12/18/2019 14:50,0.8230418,1.075656,-0.005258163,-0.02173881,0,0,0,0,0,0,,
0,12/18/2019 14:55,0.8229123,1.075624,-0.005387692,-0.02177093,0,0,0,0,0,0,,
0,12/18/2019 15:00,0.8227894,1.075411,-0.005510589,-0.02198362,0,0,0,0,0,0,,
0,12/18/2019 15:05,0.8228644,1.075618,-0.005435532,-0.02177722,0,0,0,0,0,0,,
0,12/18/2019 15:10,0.8227947,1.075526,-0.00550524,-0.02186925,0,0,0,0,0,0,,
0,12/18/2019 15:15,0.8229768,1.075664,-0.005323209,-0.02173136,0,0,0,0,0,0,,
0,12/18/2019 15:20,0.8228171,1.075585,-0.005482781,-0.0218097,0,0,0,0,0,0,,
0,12/18/2019 15:25,0.8228973,1.075612,-0.005402603,-0.02178332,0,0,0,0,0,0,,
0,12/18/2019 15:30,0.8229128,1.07558,-0.005387262,-0.02181531,0,0,0,0,0,0,,
0,12/18/2019 15:35,0.822988,1.075684,-0.005311998,-0.02171125,0,0,0,0,0,0,,
0,12/18/2019 15:40,0.8229906,1.075671,-0.005309363,-0.02172429,0,0,0,0,0,0,,
0,12/18/2019 15:45,0.8228421,1.075564,-0.005457902,-0.02183122,0,0,0,0,0,0,,
0,12/18/2019 15:50,0.8230744,1.075598,-0.005225585,-0.02179759,0,0,0,0,0,0,,
0,12/18/2019 15:55,0.8228225,1.07563,-0.005477468,-0.02176521,0,0,0,0,0,0,,
0,12/18/2019 16:00,0.8230046,1.075572,-0.005295394,-0.02182328,0,0,0,0,0,0,,
0,12/18/2019 16:05,0.822866,1.075446,-0.005433991,-0.02194868,0,0,0,0,0,0,,
0,12/18/2019 16:10,0.8227852,1.07557,-0.005514807,-0.02182538,0,0,0,0,0,0,,
0,12/18/2019 16:15,0.8229496,1.075707,-0.005350359,-0.02168771,0,0,0,0,0,0,,
0,12/18/2019 16:20,0.8229614,1.07554,-0.005338536,-0.02185466,0,0,0,0,0,0,,
0,12/18/2019 16:25,0.8230232,1.075529,-0.00527672,-0.02186601,0,0,0,0,0,0,,
0,12/18/2019 16:30,0.8228103,1.075296,-0.005489639,-0.02209952,0,0,0,0,0,0,,
0,12/18/2019 16:35,0.8229166,1.075443,-0.005383426,-0.0219523,0,0,0,0,0,0,,
0,12/18/2019 16:40,0.8232113,1.075793,-0.005088653,-0.02160186,0,0,0,0,0,0,,
0,12/18/2019 16:45,0.8227721,1.075706,-0.005527908,-0.0216887,0,0,0,0,0,0,,
0,12/18/2019 16:50,0.8229827,1.075773,-0.005317281,-0.02162197,0,0,0,0,0,0,,
0,12/18/2019 16:55,0.8229702,1.075611,-0.005329766,-0.02178384,0,0,0,0,0,0,,
0,12/18/2019 17:00,0.8230788,1.075733,-0.005221214,-0.02166205,0,0,0,0,0,0,,
0,12/18/2019 17:05,0.8229412,1.075543,-0.005358718,-0.02185256,0,0,0,0,0,0,,
0,12/18/2019 17:10,0.8229333,1.075647,-0.005366663,-0.02174843,0,0,0,0,0,0,,
0,12/18/2019 17:15,0.8227295,1.075605,-0.005570457,-0.0217906,0,0,0,0,0,0,,
0,12/18/2019 17:20,0.8228876,1.07565,-0.005412358,-0.02174484,0,0,0,0,0,0,,
0,12/18/2019 17:25,0.8229399,1.075647,-0.005360049,-0.02174807,0,0,0,0,0,0,,
0,12/18/2019 17:30,0.8230002,1.075534,-0.005299789,-0.02186075,0,0,0,0,0,0,,
0,12/18/2019 17:35,0.8227965,1.075407,-0.005503557,-0.02198852,0,0,0,0,0,0,,
0,12/18/2019 17:40,0.8229712,1.075556,-0.005328745,-0.0218395,0,0,0,0,0,0,,
0,12/18/2019 17:45,0.8230442,1.075533,-0.005255771,-0.0218622,0,0,0,0,0,0,,
0,12/18/2019 17:50,0.8229101,1.075585,-0.00538983,-0.02180981,0,0,0,0,0,0,,
0,12/18/2019 17:55,0.822845,1.075582,-0.005454934,-0.02181327,0,0,0,0,0,0,,
0,12/18/2019 18:00,0.8228783,1.075606,-0.005421656,-0.02178936,0,0,0,0,0,0,,
0,12/18/2019 18:05,0.8230162,1.075614,-0.005283715,-0.02178069,0,0,0,0,0,0,,
0,12/18/2019 18:10,0.8232365,1.075451,-0.005063478,-0.02194375,0,0,0,0,0,0,,
0,12/18/2019 18:15,0.822874,1.075555,-0.005426002,-0.02183992,0,0,0,0,0,0,,
0,12/18/2019 18:20,0.8229434,1.075529,-0.005356626,-0.02186573,0,0,0,0,0,0,,
0,12/18/2019 18:25,0.8231065,1.075683,-0.005193508,-0.02171184,0,0,0,0,0,0,,
0,12/18/2019 18:30,0.8229817,1.075714,-0.005318272,-0.02168058,0,0,0,0,0,0,,
0,12/18/2019 18:35,0.8226891,1.075806,-0.005610915,-0.02158893,0,0,0,0,0,0,,
0,12/18/2019 18:40,0.8227876,1.07551,-0.005512291,-0.02188557,0,0,0,0,0,0,,
0,12/18/2019 18:45,0.8230353,1.075627,-0.005264672,-0.02176811,0,0,0,0,0,0,,
0,12/18/2019 18:50,0.8229273,1.075636,-0.005372687,-0.02175939,0,0,0,0,0,0,,
0.01,12/18/2019 18:55,0.8229392,1.075595,-0.005360757,-0.02180004,0,0,0,0,0,0,,
0,12/18/2019 19:00,0.8230639,1.075738,-0.005236044,-0.0216568,0,0,0,0,0,0,,
0,12/18/2019 19:05,0.8228839,1.075529,-0.005416058,-0.02186565,0,0,0,0,0,0,,
0,12/18/2019 19:10,0.8230449,1.075576,-0.005255095,-0.02181892,0,0,0,0,0,0,,
0.01,12/18/2019 19:15,0.8228982,1.075605,-0.005401723,-0.02179012,0,0,0,0,0,0,,
0,12/18/2019 19:20,0.8228859,1.075531,-0.005414051,-0.02186397,0,0,0,0,0,0,,
0,12/18/2019 19:25,0.8229755,1.075426,-0.005324483,-0.02196867,0,0,0,0,0,0,,
0.01,12/18/2019 19:30,0.822746,1.075501,-0.005553992,-0.02189396,0,0,0,0,0,0,,
0,12/18/2019 19:35,0.8229592,1.075656,-0.005340785,-0.02173897,0,0,0,0,0,0,,
0,12/18/2019 19:40,0.8229685,1.075616,-0.005331506,-0.02177865,0,0,0,0,0,0,,
0.01,12/18/2019 19:45,0.8230532,1.075704,-0.005246806,-0.02169099,0,0,0,0,0,0,,
