,TOA5 Idea school Asphalt CR 1000,91193,CR1000.Std.32.03,CPU:Asphalt_20190312.CR1,42731,Hydro,,,,,
Rain_in_Tot,TIMESTAMP,AnoC_Level_Avg,AC_Level_Avg,AnoC_Stage_Avg,AC_Stage_Avg,AnoC_Flow_Avg,AC_Flow_Avg,AnoC_Sample_Pulses_Max,AC_Sample_Pulses_Max,AnoC_GoodSample_Max,AC_GoodSample_Max
In,TS,Ft,Ft,Ft,Ft,GPM,GPM,Pulses,Pulses,Samples,Samples
Tot,,Avg,Avg,Avg,Avg,Avg,Avg,Max,Max,Max,Max
0,12/21/2019 21:30,1.021543,1.181216,-0.01474719,-0.02038378,0,0,130,115,100,100
0,12/21/2019 21:35,1.02146,1.181215,-0.01483012,-0.02038447,0,0,130,115,100,100
0,12/21/2019 21:40,1.021319,1.18114,-0.01497169,-0.02045985,0,0,130,115,100,100
0,12/21/2019 21:45,1.021578,1.181227,-0.01471275,-0.02037236,0,0,130,115,100,100
0,12/21/2019 21:50,1.021453,1.181384,-0.01483788,-0.02021605,0,0,130,115,100,100
0,12/21/2019 21:55,1.021769,1.181418,-0.01452119,-0.02018214,0,0,130,115,100,100
0,12/21/2019 22:00,1.021679,1.181193,-0.01461124,-0.0204068,0,0,130,115,100,100
0,12/21/2019 22:05,1.021472,1.181131,-0.01481882,-0.02046868,0,0,130,115,100,100
0,12/21/2019 22:10,1.021757,1.181035,-0.01453321,-0.02056458,0,0,130,115,100,100
0,12/21/2019 22:15,1.021435,1.181377,-0.0148555,-0.02022281,0,0,130,115,100,100
0,12/21/2019 22:20,1.021554,1.18104,-0.01473625,-0.02056028,0,0,130,115,100,100
0,12/21/2019 22:25,1.021392,1.181084,-0.01489849,-0.02051628,0,0,130,115,100,100
0,12/21/2019 22:30,1.021555,1.181165,-0.01473515,-0.02043477,0,0,130,115,100,100
0,12/21/2019 22:35,1.021341,1.181312,-0.01494927,-0.02028754,0,0,130,115,100,100
0,12/21/2019 22:40,1.021506,1.181234,-0.01478423,-0.02036539,0,0,130,115,100,100
0,12/21/2019 22:45,1.021444,1.181307,-0.01484642,-0.02029282,0,0,130,115,100,100
0,12/21/2019 22:50,1.021558,1.181254,-0.0147326,-0.02034587,0,0,130,115,100,100
0,12/21/2019 22:55,1.021573,1.181466,-0.01471795,-0.02013419,0,0,130,115,100,100
0,12/21/2019 23:00,1.021733,1.181242,-0.01455797,-0.02035788,0,0,130,115,100,100
0,12/21/2019 23:05,1.021524,1.181244,-0.01476652,-0.02035566,0,0,130,115,100,100
0,12/21/2019 23:10,1.021429,1.181187,-0.01486148,-0.02041302,0,0,130,115,100,100
0,12/21/2019 23:15,1.021622,1.181285,-0.01466856,-0.02031517,0,0,130,115,100,100
0,12/21/2019 23:20,1.021433,1.18121,-0.01485774,-0.02038959,0,0,130,115,100,100
0,12/21/2019 23:25,1.021559,1.181307,-0.0147317,-0.02029297,0,0,130,115,100,100
0,12/21/2019 23:30,1.021727,1.181352,-0.01456369,-0.02024736,0,0,130,115,100,100
0,12/21/2019 23:35,1.021521,1.181108,-0.01476987,-0.02049218,0,0,130,115,100,100
0,12/21/2019 23:40,1.021489,1.181216,-0.01480132,-0.02038376,0,0,130,115,100,100
0,12/21/2019 23:45,1.021624,1.18139,-0.0146662,-0.0202102,0,0,130,115,100,100
0,12/21/2019 23:50,1.021602,1.181205,-0.01468862,-0.02039504,0,0,130,115,100,100
0,12/21/2019 23:55,1.021358,1.181113,-0.01493231,-0.02048678,0,0,130,115,100,100
0,12/22/2019 0:00,1.02173,1.181499,-0.01456078,-0.02010107,0,0,130,115,100,100
0,12/22/2019 0:05,1.021394,1.181336,-0.01489638,-0.02026407,0,0,130,115,100,100
0,12/22/2019 0:10,1.022007,1.181083,-0.01428312,-0.02051703,0,0,130,115,100,100
0,12/22/2019 0:15,1.021752,1.181159,-0.01453903,-0.02044084,0,0,130,115,100,100
0,12/22/2019 0:20,1.021592,1.18132,-0.01469859,-0.02027939,0,0,130,115,100,100
0,12/22/2019 0:25,1.021607,1.181486,-0.01468364,-0.0201135,0,0,130,115,100,100
0,12/22/2019 0:30,1.021665,1.181292,-0.01462615,-0.02030808,0,0,130,115,100,100
0,12/22/2019 0:35,1.021546,1.181301,-0.01474452,-0.02029922,0,0,130,115,100,100
0,12/22/2019 0:40,1.021618,1.18117,-0.01467268,-0.02042973,0,0,130,115,100,100
0,12/22/2019 0:45,1.021608,1.181295,-0.01468242,-0.0203051,0,0,130,115,100,100
0,12/22/2019 0:50,1.021755,1.181222,-0.01453572,-0.02037811,0,0,130,115,100,100
0,12/22/2019 0:55,1.021693,1.181484,-0.01459743,-0.02011553,0,0,130,115,100,100
0,12/22/2019 1:00,1.021522,1.181379,-0.01476839,-0.02022104,0,0,130,115,100,100
0,12/22/2019 1:05,1.021604,1.18133,-0.01468622,-0.02026983,0,0,130,115,100,100
0,12/22/2019 1:10,1.021682,1.18148,-0.01460817,-0.02012032,0,0,130,115,100,100
0,12/22/2019 1:15,1.021519,1.181356,-0.01477129,-0.02024361,0,0,130,115,100,100
0,12/22/2019 1:20,1.021785,1.181293,-0.01450547,-0.0203071,0,0,130,115,100,100
0,12/22/2019 1:25,1.0216,1.181191,-0.01469061,-0.02040855,0,0,130,115,100,100
0,12/22/2019 1:30,1.021717,1.181375,-0.0145736,-0.02022504,0,0,130,115,100,100
0,12/22/2019 1:35,1.021611,1.181383,-0.0146793,-0.02021745,0,0,130,115,100,100
0,12/22/2019 1:40,1.021672,1.181376,-0.01461813,-0.02022353,0,0,130,115,100,100
0,12/22/2019 1:45,1.021801,1.181355,-0.01448934,-0.02024517,0,0,130,115,100,100
0,12/22/2019 1:50,1.021638,1.18148,-0.01465252,-0.02011987,0,0,130,115,100,100
0,12/22/2019 1:55,1.021811,1.181435,-0.01447985,-0.02016488,0,0,130,115,100,100
0,12/22/2019 2:00,1.021404,1.181289,-0.01488682,-0.02031098,0,0,130,115,100,100
0,12/22/2019 2:05,1.021585,1.181159,-0.01470555,-0.02044068,0,0,130,115,100,100
0,12/22/2019 2:10,1.021804,1.181443,-0.0144869,-0.02015652,0,0,130,115,100,100
0,12/22/2019 2:15,1.021598,1.181141,-0.01469256,-0.02045863,0,0,130,115,100,100
0,12/22/2019 2:20,1.021725,1.181601,-0.01456546,-0.01999906,0,0,130,115,100,100
0,12/22/2019 2:25,1.021642,1.181358,-0.01464828,-0.02024174,0,0,130,115,100,100
0,12/22/2019 2:30,1.021633,1.181395,-0.01465772,-0.02020533,0,0,130,115,100,100
0,12/22/2019 2:35,1.021924,1.181744,-0.01436642,-0.01985537,0,0,130,115,100,100
0,12/22/2019 2:40,1.021843,1.181334,-0.01444743,-0.02026634,0,0,130,115,100,100
0,12/22/2019 2:45,1.021496,1.181151,-0.0147946,-0.02044934,0,0,130,115,100,100
0,12/22/2019 2:50,1.021714,1.18124,-0.01457686,-0.02035979,0,0,130,115,100,100
0,12/22/2019 2:55,1.021551,1.181375,-0.01473961,-0.02022533,0,0,130,115,100,100
0,12/22/2019 3:00,1.021819,1.181247,-0.01447122,-0.02035269,0,0,130,115,100,100
0,12/22/2019 3:05,1.021697,1.181406,-0.0145933,-0.02019343,0,0,130,115,100,100
0,12/22/2019 3:10,1.02193,1.18151,-0.01436053,-0.02008988,0,0,130,115,100,100
0,12/22/2019 3:15,1.021689,1.181369,-0.01460151,-0.02023117,0,0,130,115,100,100
0,12/22/2019 3:20,1.021557,1.181645,-0.01473334,-0.01995501,0,0,130,115,100,100
0,12/22/2019 3:25,1.021652,1.181412,-0.01463864,-0.02018822,0,0,130,115,100,100
0,12/22/2019 3:30,1.021595,1.181384,-0.01469529,-0.0202155,0,0,130,115,100,100
0,12/22/2019 3:35,1.02176,1.181442,-0.01453036,-0.02015812,0,0,130,115,100,100
0,12/22/2019 3:40,1.021674,1.181263,-0.01461668,-0.02033674,0,0,130,115,100,100
0,12/22/2019 3:45,1.02177,1.181332,-0.01452107,-0.02026786,0,0,130,115,100,100
0,12/22/2019 3:50,1.021769,1.181296,-0.0145217,-0.02030404,0,0,130,115,100,100
0,12/22/2019 3:55,1.021589,1.181356,-0.01470207,-0.02024441,0,0,130,115,100,100
0,12/22/2019 4:00,1.021638,1.181143,-0.0146525,-0.02045643,0,0,130,115,100,100
0,12/22/2019 4:05,1.021633,1.181241,-0.01465737,-0.02035909,0,0,130,115,100,100
0,12/22/2019 4:10,1.02189,1.181337,-0.01440097,-0.02026261,0,0,130,115,100,100
0,12/22/2019 4:15,1.02174,1.181152,-0.01455026,-0.02044834,0,0,130,115,100,100
0,12/22/2019 4:20,1.021588,1.181154,-0.0147025,-0.02044603,0,0,130,115,100,100
0,12/22/2019 4:25,1.021489,1.181281,-0.01480134,-0.02031863,0,0,130,115,100,100
0,12/22/2019 4:30,1.021831,1.1814,-0.01445997,-0.0202001,0,0,130,115,100,100
0,12/22/2019 4:35,1.021601,1.181337,-0.0146898,-0.02026344,0,0,130,115,100,100
0,12/22/2019 4:40,1.021638,1.181201,-0.0146527,-0.02039867,0,0,130,115,100,100
0,12/22/2019 4:45,1.021574,1.18138,-0.01471699,-0.02022034,0,0,130,115,100,100
0,12/22/2019 4:50,1.021774,1.181237,-0.01451666,-0.02036338,0,0,130,115,100,100
0,12/22/2019 4:55,1.021583,1.181329,-0.01470721,-0.02027134,0,0,130,115,100,100
0,12/22/2019 5:00,1.021653,1.181343,-0.01463809,-0.02025695,0,0,130,115,100,100
0,12/22/2019 5:05,1.021702,1.181272,-0.01458817,-0.02032753,0,0,130,115,100,100
0,12/22/2019 5:10,1.021553,1.181246,-0.01473766,-0.02035346,0,0,130,115,100,100
0,12/22/2019 5:15,1.021566,1.181364,-0.01472486,-0.02023545,0,0,130,115,100,100
0,12/22/2019 5:20,1.021523,1.181442,-0.01476784,-0.02015769,0,0,130,115,100,100
0,12/22/2019 5:25,1.021486,1.181578,-0.01480513,-0.02002153,0,0,130,115,100,100
0,12/22/2019 5:30,1.021614,1.181264,-0.01467698,-0.02033566,0,0,130,115,100,100
0,12/22/2019 5:35,1.021719,1.181449,-0.01457196,-0.02015051,0,0,130,115,100,100
0,12/22/2019 5:40,1.021573,1.181163,-0.01471745,-0.02043659,0,0,130,115,100,100
0,12/22/2019 5:45,1.021715,1.181458,-0.01457575,-0.02014175,0,0,130,115,100,100
0,12/22/2019 5:50,1.021686,1.181227,-0.01460431,-0.02037304,0,0,130,115,100,100
0,12/22/2019 5:55,1.021363,1.181207,-0.01492718,-0.0203932,0,0,130,115,100,100
0,12/22/2019 6:00,1.021577,1.181103,-0.01471358,-0.0204964,0,0,130,115,100,100
0,12/22/2019 6:05,1.021784,1.181309,-0.0145062,-0.02029076,0,0,130,115,100,100
0,12/22/2019 6:10,1.021756,1.181372,-0.01453441,-0.02022764,0,0,130,115,100,100
0,12/22/2019 6:15,1.021578,1.18146,-0.01471297,-0.02014019,0,0,130,115,100,100
0,12/22/2019 6:20,1.021498,1.181314,-0.01479281,-0.02028599,0,0,130,115,100,100
0,12/22/2019 6:25,1.021754,1.181372,-0.01453704,-0.02022793,0,0,130,115,100,100
0,12/22/2019 6:30,1.021742,1.181339,-0.01454883,-0.02026047,0,0,130,115,100,100
0,12/22/2019 6:35,1.021704,1.18129,-0.01458695,-0.02030965,0,0,130,115,100,100
0,12/22/2019 6:40,1.021724,1.181588,-0.01456652,-0.0200116,0,0,130,115,100,100
0,12/22/2019 6:45,1.02177,1.181474,-0.01452041,-0.02012579,0,0,130,115,100,100
0,12/22/2019 6:50,1.021549,1.181368,-0.01474203,-0.02023217,0,0,130,115,100,100
0,12/22/2019 6:55,1.021694,1.181436,-0.01459643,-0.02016414,0,0,130,115,100,100
0,12/22/2019 7:00,1.021674,1.181163,-0.01461682,-0.02043676,0,0,130,115,100,100
0,12/22/2019 7:05,1.02187,1.181363,-0.01442101,-0.02023723,0,0,130,115,100,100
0,12/22/2019 7:10,1.021559,1.181217,-0.01473114,-0.02038281,0,0,130,115,100,100
0,12/22/2019 7:15,1.021785,1.181286,-0.01450565,-0.02031445,0,0,130,115,100,100
0,12/22/2019 7:20,1.021596,1.181476,-0.01469493,-0.02012435,0,0,130,115,100,100
0,12/22/2019 7:25,1.021694,1.181429,-0.01459695,-0.02017045,0,0,130,115,100,100
0,12/22/2019 7:30,1.021622,1.181233,-0.01466828,-0.02036653,0,0,130,115,100,100
0,12/22/2019 7:35,1.021513,1.18146,-0.01477737,-0.0201404,0,0,130,115,100,100
0,12/22/2019 7:40,1.021744,1.181385,-0.01454711,-0.02021493,0,0,130,115,100,100
0,12/22/2019 7:45,1.021527,1.18131,-0.01476377,-0.02029023,0,0,130,115,100,100
0,12/22/2019 7:50,1.021654,1.181229,-0.01463693,-0.02037108,0,0,130,115,100,100
0,12/22/2019 7:55,1.02152,1.181275,-0.01477083,-0.02032523,0,0,130,115,100,100
0,12/22/2019 8:00,1.021698,1.181265,-0.0145922,-0.02033519,0,0,130,115,100,100
0,12/22/2019 8:05,1.021587,1.181419,-0.01470403,-0.0201806,0,0,130,115,100,100
0,12/22/2019 8:10,1.021614,1.181339,-0.01467654,-0.020261,0,0,130,115,100,100
0,12/22/2019 8:15,1.021412,1.181267,-0.01487809,-0.0203328,0,0,130,115,100,100
0,12/22/2019 8:20,1.021554,1.1813,-0.01473642,-0.02029976,0,0,130,115,100,100
0,12/22/2019 8:25,1.021604,1.181364,-0.01468678,-0.02023551,0,0,130,115,100,100
0,12/22/2019 8:30,1.021623,1.181558,-0.01466732,-0.02004154,0,0,130,115,100,100
0,12/22/2019 8:35,1.021772,1.181255,-0.01451889,-0.0203444,0,0,130,115,100,100
0,12/22/2019 8:40,1.021736,1.181429,-0.01455506,-0.02017051,0,0,130,115,100,100
0,12/22/2019 8:45,1.021435,1.181332,-0.01485552,-0.02026758,0,0,130,115,100,100
0,12/22/2019 8:50,1.021504,1.181353,-0.01478637,-0.02024728,0,0,130,115,100,100
0,12/22/2019 8:55,1.021637,1.181166,-0.01465319,-0.02043437,0,0,130,115,100,100
0,12/22/2019 9:00,1.021646,1.181341,-0.0146444,-0.02025862,0,0,130,115,100,100
0,12/22/2019 9:05,1.021685,1.181262,-0.01460585,-0.02033829,0,0,130,115,100,100
0,12/22/2019 9:10,1.021576,1.181387,-0.01471418,-0.02021325,0,0,130,115,100,100
0,12/22/2019 9:15,1.021602,1.181149,-0.01468828,-0.02045073,0,0,130,115,100,100
0,12/22/2019 9:20,1.021689,1.181251,-0.01460204,-0.02034843,0,0,130,115,100,100
0,12/22/2019 9:25,1.021751,1.181298,-0.01453998,-0.02030239,0,0,130,115,100,100
0,12/22/2019 9:30,1.021655,1.181379,-0.01463578,-0.0202209,0,0,130,115,100,100
0,12/22/2019 9:35,1.021866,1.181399,-0.01442462,-0.02020106,0,0,130,115,100,100
0,12/22/2019 9:40,1.021448,1.181289,-0.01484222,-0.0203109,0,0,130,115,100,100
0,12/22/2019 9:45,1.021428,1.181475,-0.01486211,-0.02012449,0,0,130,115,100,100
0,12/22/2019 9:50,1.021574,1.181214,-0.01471659,-0.0203861,0,0,130,115,100,100
0,12/22/2019 9:55,1.021515,1.181484,-0.01477554,-0.02011598,0,0,130,115,100,100
0,12/22/2019 10:00,1.021666,1.181378,-0.01462432,-0.02022188,0,0,130,115,100,100
0,12/22/2019 10:05,1.021504,1.181301,-0.01478705,-0.02029943,0,0,130,115,100,100
0,12/22/2019 10:10,1.021665,1.181273,-0.0146256,-0.02032653,0,0,130,115,100,100
0,12/22/2019 10:15,1.021557,1.181227,-0.01473403,-0.02037234,0,0,130,115,100,100
0,12/22/2019 10:20,1.021852,1.181343,-0.01443902,-0.02025672,0,0,130,115,100,100
0,12/22/2019 10:25,1.021628,1.181111,-0.01466254,-0.02048912,0,0,130,115,100,100
0,12/22/2019 10:30,1.021555,1.18116,-0.01473585,-0.02044019,0,0,130,115,100,100
0,12/22/2019 10:35,1.021727,1.181203,-0.01456377,-0.02039708,0,0,130,115,100,100
0,12/22/2019 10:40,1.021698,1.180982,-0.01459228,-0.02061838,0,0,130,115,100,100
0,12/22/2019 10:45,1.021763,1.181229,-0.01452767,-0.02037072,0,0,130,115,100,100
0,12/22/2019 10:50,1.02165,1.1814,-0.01464107,-0.0201999,0,0,130,115,100,100
0,12/22/2019 10:55,1.02157,1.181097,-0.014721,-0.02050253,0,0,130,115,100,100
0,12/22/2019 11:00,1.021666,1.18137,-0.01462505,-0.02023041,0,0,130,115,100,100
0,12/22/2019 11:05,1.021703,1.181408,-0.01458807,-0.02019184,0,0,130,115,100,100
0,12/22/2019 11:10,1.021448,1.181411,-0.01484208,-0.02018866,0,0,130,115,100,100
0,12/22/2019 11:15,1.021519,1.181421,-0.01477198,-0.02017897,0,0,130,115,100,100
0,12/22/2019 11:20,1.02163,1.181377,-0.01466052,-0.02022263,0,0,130,115,100,100
0,12/22/2019 11:25,1.021498,1.181368,-0.01479252,-0.02023144,0,0,130,115,100,100
0,12/22/2019 11:30,1.021732,1.181402,-0.0145589,-0.02019765,0,0,130,115,100,100
0,12/22/2019 11:35,1.021379,1.181232,-0.0149116,-0.02036771,0,0,130,115,100,100
0,12/22/2019 11:40,1.021615,1.181357,-0.01467546,-0.02024339,0,0,130,115,100,100
0,12/22/2019 11:45,1.021366,1.181445,-0.01492411,-0.0201552,0,0,130,115,100,100
0,12/22/2019 11:50,1.021807,1.181491,-0.0144838,-0.02010918,0,0,130,115,100,100
0,12/22/2019 11:55,1.021628,1.181292,-0.01466264,-0.02030823,0,0,130,115,100,100
0,12/22/2019 12:00,1.021773,1.181482,-0.01451801,-0.02011776,0,0,130,115,100,100
0,12/22/2019 12:05,1.021551,1.181388,-0.01473972,-0.02021228,0,0,130,115,100,100
0,12/22/2019 12:10,1.021639,1.181378,-0.01465214,-0.02022179,0,0,130,115,100,100
0,12/22/2019 12:15,1.021905,1.181657,-0.01438596,-0.01994266,0,0,130,115,100,100
0,12/22/2019 12:20,1.021339,1.181273,-0.0149521,-0.02032725,0,0,130,115,100,100
0,12/22/2019 12:25,1.021762,1.181351,-0.01452839,-0.02024936,0,0,130,115,100,100
0,12/22/2019 12:30,1.021586,1.181555,-0.01470451,-0.02004467,0,0,130,115,100,100
0,12/22/2019 12:35,1.021399,1.181597,-0.01489135,-0.02000306,0,0,130,115,100,100
0,12/22/2019 12:40,1.021666,1.181619,-0.01462498,-0.01998096,0,0,130,115,100,100
0,12/22/2019 12:45,1.021758,1.181669,-0.01453303,-0.01993093,0,0,130,115,100,100
0,12/22/2019 12:50,1.021928,1.181649,-0.01436294,-0.01995044,0,0,130,115,100,100
0,12/22/2019 12:55,1.021737,1.181444,-0.01455356,-0.0201564,0,0,130,115,100,100
0,12/22/2019 13:00,1.021603,1.181584,-0.01468737,-0.02001595,0,0,130,115,100,100
0,12/22/2019 13:05,1.022027,1.181367,-0.01426338,-0.02023312,0,0,130,115,100,100
0,12/22/2019 13:10,1.0219,1.181425,-0.01439048,-0.02017504,0,0,130,115,100,100
0,12/22/2019 13:15,1.021377,1.181186,-0.01491337,-0.02041377,0,0,130,115,100,100
0,12/22/2019 13:20,1.021577,1.181403,-0.01471367,-0.02019732,0,0,130,115,100,100
0,12/22/2019 13:25,1.021829,1.181257,-0.01446124,-0.02034272,0,0,130,115,100,100
0,12/22/2019 13:30,1.021803,1.18149,-0.01448757,-0.02010945,0,0,130,115,100,100
0,12/22/2019 13:35,1.021963,1.181395,-0.0143275,-0.02020524,0,0,130,115,100,100
0,12/22/2019 13:40,1.022001,1.181476,-0.01428947,-0.02012421,0,0,130,115,100,100
0,12/22/2019 13:45,1.021773,1.181369,-0.01451759,-0.02023128,0,0,130,115,100,100
0,12/22/2019 13:50,1.021641,1.181609,-0.01465,-0.01999118,0,0,130,115,100,100
0,12/22/2019 13:55,1.02185,1.18163,-0.01444035,-0.01996993,0,0,130,115,100,100
0,12/22/2019 14:00,1.021801,1.181597,-0.01448972,-0.02000342,0,0,130,115,100,100
0,12/22/2019 14:05,1.021991,1.181563,-0.01429953,-0.02003667,0,0,130,115,100,100
0,12/22/2019 14:10,1.021784,1.181436,-0.01450707,-0.02016362,0,0,130,115,100,100
0,12/22/2019 14:15,1.021601,1.181528,-0.01468997,-0.02007231,0,0,130,115,100,100
0,12/22/2019 14:20,1.021848,1.181457,-0.0144427,-0.02014323,0,0,130,115,100,100
0,12/22/2019 14:25,1.021632,1.181511,-0.01465876,-0.02008915,0,0,130,115,100,100
0,12/22/2019 14:30,1.021624,1.1816,-0.01466675,-0.01999942,0,0,130,115,100,100
0,12/22/2019 14:35,1.021947,1.181532,-0.01434408,-0.02006789,0,0,130,115,100,100
0,12/22/2019 14:40,1.021877,1.181578,-0.01441367,-0.02002182,0,0,130,115,100,100
0,12/22/2019 14:45,1.021696,1.181397,-0.01459421,-0.0202029,0,0,130,115,100,100
0,12/22/2019 14:50,1.021534,1.181479,-0.01475652,-0.02012066,0,0,130,115,100,100
0,12/22/2019 14:55,1.021688,1.181324,-0.01460217,-0.0202763,0,0,130,115,100,100
0,12/22/2019 15:00,1.021576,1.181501,-0.01471484,-0.02009867,0,0,130,115,100,100
0,12/22/2019 15:05,1.021838,1.181484,-0.01445225,-0.02011539,0,0,130,115,100,100
0,12/22/2019 15:10,1.021376,1.181321,-0.0149151,-0.02027862,0,0,130,115,100,100
0,12/22/2019 15:15,1.021706,1.181448,-0.01458473,-0.02015229,0,0,130,115,100,100
0,12/22/2019 15:20,1.021706,1.18135,-0.01458477,-0.02025019,0,0,130,115,100,100
0,12/22/2019 15:25,1.021642,1.181389,-0.014649,-0.02021041,0,0,130,115,100,100
0,12/22/2019 15:30,1.021566,1.181285,-0.01472502,-0.02031467,0,0,130,115,100,100
0,12/22/2019 15:35,1.021704,1.181513,-0.01458616,-0.02008719,0,0,130,115,100,100
0,12/22/2019 15:40,1.021698,1.181549,-0.01459313,-0.02005072,0,0,130,115,100,100
0,12/22/2019 15:45,1.022015,1.181777,-0.01427554,-0.01982305,0,0,130,115,100,100
0,12/22/2019 15:50,1.021658,1.181372,-0.01463238,-0.0202275,0,0,130,115,100,100
0,12/22/2019 15:55,1.021385,1.181553,-0.01490534,-0.02004724,0,0,130,115,100,100
0,12/22/2019 16:00,1.021703,1.181433,-0.01458789,-0.02016671,0,0,130,115,100,100
0,12/22/2019 16:05,1.021632,1.181536,-0.01465892,-0.02006386,0,0,130,115,100,100
0,12/22/2019 16:10,1.021581,1.181391,-0.01470944,-0.02020942,0,0,130,115,100,100
0,12/22/2019 16:15,1.021585,1.181514,-0.01470594,-0.02008611,0,0,130,115,100,100
0,12/22/2019 16:20,1.021556,1.181379,-0.01473458,-0.02022108,0,0,130,115,100,100
0,12/22/2019 16:25,1.02172,1.181545,-0.01457028,-0.02005457,0,0,130,115,100,100
0,12/22/2019 16:30,1.021424,1.181373,-0.01486643,-0.02022724,0,0,130,115,100,100
0,12/22/2019 16:35,1.021542,1.181548,-0.01474899,-0.0200524,0,0,130,115,100,100
0,12/22/2019 16:40,1.021371,1.181445,-0.01491909,-0.02015511,0,0,130,115,100,100
0,12/22/2019 16:45,1.021478,1.181397,-0.01481218,-0.02020317,0,0,130,115,100,100
0,12/22/2019 16:50,1.021766,1.181597,-0.01452461,-0.02000319,0,0,130,115,100,100
0,12/22/2019 16:55,1.021631,1.181309,-0.01465944,-0.0202911,0,0,130,115,100,100
0,12/22/2019 17:00,1.021627,1.181346,-0.0146633,-0.02025362,0,0,130,115,100,100
0,12/22/2019 17:05,1.021538,1.181078,-0.01475237,-0.02052199,0,0,130,115,100,100
0.01,12/22/2019 17:10,1.021549,1.181619,-0.01474149,-0.01998107,0,0,130,115,100,100
0,12/22/2019 17:15,1.021659,1.181513,-0.01463143,-0.02008733,0,0,130,115,100,100
0,12/22/2019 17:20,1.021637,1.18142,-0.01465371,-0.02017975,0,0,130,115,100,100
0,12/22/2019 17:25,1.021541,1.181522,-0.01474953,-0.02007812,0,0,130,115,100,100
0.01,12/22/2019 17:30,1.021743,1.181499,-0.01454744,-0.02010075,0,0,130,115,100,100
0,12/22/2019 17:35,1.021742,1.181323,-0.01454833,-0.02027713,0,0,130,115,100,100
0,12/22/2019 17:40,1.021546,1.181493,-0.01474493,-0.02010673,0,0,130,115,100,100
0.01,12/22/2019 17:45,1.021723,1.181438,-0.01456716,-0.02016186,0,0,130,115,100,100
0,12/22/2019 17:50,1.021732,1.181376,-0.01455824,-0.02022441,0,0,130,115,100,100
0.01,12/22/2019 17:55,1.021775,1.181428,-0.01451526,-0.0201715,0,0,130,115,100,100
0,12/22/2019 18:00,1.021735,1.181351,-0.01455524,-0.02024856,0,0,130,115,100,100
0.01,12/22/2019 18:05,1.021498,1.181284,-0.01479222,-0.02031575,0,0,130,115,100,100
0,12/22/2019 18:10,1.021577,1.181417,-0.01471358,-0.02018337,0,0,130,115,100,100
0.01,12/22/2019 18:15,1.021811,1.181315,-0.01447936,-0.02028467,0,0,130,115,100,100
0,12/22/2019 18:20,1.021847,1.181531,-0.01444345,-0.02006913,0,0,130,115,100,100
0,12/22/2019 18:25,1.021692,1.181293,-0.01459891,-0.02030658,0,0,130,115,100,100
0.01,12/22/2019 18:30,1.021896,1.181288,-0.01439447,-0.0203115,0,0,130,115,100,100
0,12/22/2019 18:35,1.021785,1.181143,-0.01450513,-0.02045673,0,0,130,115,100,100
0,12/22/2019 18:40,1.021735,1.181504,-0.01455577,-0.02009586,0,0,130,115,100,100
0.01,12/22/2019 18:45,1.021526,1.181168,-0.01476463,-0.02043169,0,0,130,115,100,100
0,12/22/2019 18:50,1.021951,1.181193,-0.0143394,-0.02040732,0,0,130,115,100,100
0.01,12/22/2019 18:55,1.021312,1.181242,-0.01497852,-0.02035734,0,0,130,115,100,100
0,12/22/2019 19:00,1.021299,1.181408,-0.01499189,-0.02019159,0,0,130,115,100,100
0.01,12/22/2019 19:05,1.021686,1.181309,-0.01460445,-0.02029104,0,0,130,115,100,100
0,12/22/2019 19:10,1.021462,1.181343,-0.01482879,-0.02025709,0,0,130,115,100,100
0,12/22/2019 19:15,1.0216,1.181347,-0.01469052,-0.02025305,0,0,130,115,100,100
0.01,12/22/2019 19:20,1.02171,1.18138,-0.01458022,-0.0202195,0,0,130,115,100,100
0,12/22/2019 19:25,1.021733,1.181315,-0.01455732,-0.02028448,0,0,130,115,100,100
0.01,12/22/2019 19:30,1.021517,1.181427,-0.01477342,-0.02017293,0,0,130,115,100,100
0,12/22/2019 19:35,1.021454,1.181285,-0.01483703,-0.0203149,0,0,130,115,100,100
0.01,12/22/2019 19:40,1.021681,1.181208,-0.01460944,-0.02039202,0,0,130,115,100,100
0.01,12/22/2019 19:45,1.021569,1.181324,-0.01472194,-0.02027616,0,0,130,115,100,100
0.01,12/22/2019 19:50,1.021662,1.181133,-0.0146291,-0.02046698,0,0,130,115,100,100
0,12/22/2019 19:55,1.021538,1.181289,-0.01475285,-0.0203113,0,0,130,115,100,100
0,12/22/2019 20:00,1.021547,1.181328,-0.01474398,-0.02027183,0,0,130,115,100,100
0.01,12/22/2019 20:05,1.021763,1.181326,-0.01452713,-0.02027407,0,0,130,115,100,100
0,12/22/2019 20:10,1.021321,1.1814,-0.01496975,-0.02020006,0,0,130,115,100,100
0,12/22/2019 20:15,1.021464,1.181387,-0.01482704,-0.0202125,0,0,130,115,100,100
0.01,12/22/2019 20:20,1.021853,1.181248,-0.01443742,-0.02035222,0,0,130,115,100,100
0,12/22/2019 20:25,1.021509,1.181208,-0.01478181,-0.02039132,0,0,130,115,100,100
0,12/22/2019 20:30,1.021582,1.181489,-0.01470836,-0.02011106,0,0,130,115,100,100
0,12/22/2019 20:35,1.021443,1.181436,-0.01484733,-0.02016351,0,0,130,115,100,100
